id,trade_px,trade_volume,b1,b2,b3,b4,b5,a1,a2,a3,a4,a5,bq1,bq2,bq3,bq4,bq5,aq1,aq2,aq3,aq4,aq5,order_date_time,trades_date_time,update_type
6116,1196.99,0.236,1197.52,1197.23,1197.13,1196.84,1196.53,1198.5,1199.5,1200,1200.51,1200.83,5.17971,1.03971,1.03954,1.03954,1.03956,1.642,1.266,0.673,1.2,1.2,2017-04-07D20:31:39.208353000,2017-04-07D20:17:49.705060000,1
6117,1197.52,0.236,1197.52,1197.23,1197.13,1196.84,1196.53,1198.5,1199.5,1200,1200.51,1200.83,5.17971,1.03971,1.03954,1.03954,1.03956,1.642,1.266,0.673,1.2,1.2,2017-04-07D20:31:39.208353000,2017-04-07D20:31:47.164412000,2
6118,1197.52,0.236,1197.52,1197.23,1197.13,1196.84,1196.53,1198.5,1199.5,1200,1200.51,1200.83,5.06171,1.03971,1.03954,1.03954,1.03956,1.642,1.266,0.673,1.2,1.2,2017-04-07D20:31:48.317455000,2017-04-07D20:31:47.164412000,1
6119,1197.52,0.236,1197.52,1197.23,1197.13,1196.84,1196.53,1198.5,1199.5,1200,1200.51,1200.83,5.06171,1.03971,1.03954,1.03954,1.03956,1.642,1.266,0.673,1.2,1.2,2017-04-07D20:31:48.317455000,2017-04-07D20:31:55.013520000,2
6120,1197.52,0.236,1197.52,1197.23,1197.13,1196.84,1196.53,1198.5,1199.5,1200,1200.14,1200.46,5.06171,1.03971,1.03954,1.03954,1.03956,1.642,1.266,0.673,1.2,1.2,2017-04-07D20:32:39.558204000,2017-04-07D20:31:55.013520000,1
6121,1197.52,0.236,1197.52,1197.23,1197.13,1196.84,1196.53,1198.5,1199.5,1200,1200.51,1200.83,5.06171,1.03971,1.03954,1.03954,1.03956,1.642,1.266,0.673,1.2,1.2,2017-04-07D20:32:50.677470000,2017-04-07D20:31:55.013520000,1
6122,1197.52,0.236,1197.52,1197.23,1197.13,1196.84,1196.53,1198.5,1199.5,1200,1200.07,1200.83,5.06171,1.03971,1.03954,1.03954,1.03956,1.642,1.266,0.673,1.2,1.2,2017-04-07D20:33:01.845720000,2017-04-07D20:31:55.013520000,1
6123,1197.52,0.236,1197.52,1197.23,1197.13,1196.84,1196.53,1198.5,1199.5,1200,1200.07,1200.4,5.06171,1.03971,1.03954,1.03954,1.03956,1.642,1.266,0.673,1.2,1.2,2017-04-07D20:33:10.984746000,2017-04-07D20:31:55.013520000,1
6124,1197.52,0.236,1197.52,1197.13,1196.84,1196.58,1196.53,1198.5,1199.5,1200,1200.07,1200.4,4.14,1.03954,1.03954,1.04056,1.03956,1.642,1.266,0.673,1.2,1.2,2017-04-07D20:33:42.397796000,2017-04-07D20:31:55.013520000,1
6125,1197.52,0.236,1197.52,1197.13,1196.84,1196.58,1196.53,1198.5,1199.5,1200,1200.65,1200.66,4.14,1.03954,1.03954,1.04056,1.03956,1.642,1.266,0.673,1.2,1.04056,2017-04-07D20:33:55.464364000,2017-04-07D20:31:55.013520000,1
6126,1197.52,0.236,1197.52,1196.58,1196.53,1196.29,1196.24,1198.5,1199.5,1200,1200.65,1200.66,4.14,1.04056,1.03956,1.04056,1.03956,1.642,1.266,0.673,1.2,1.04056,2017-04-07D20:33:56.680660000,2017-04-07D20:31:55.013520000,1
6127,1197.52,0.236,1197.52,1196.58,1196.29,1196.24,1195.99,1198.5,1199.5,1200,1200.65,1200.66,4.14,1.04056,1.04056,1.03956,1.04057,1.642,1.266,0.673,1.2,1.04056,2017-04-07D20:33:57.782669000,2017-04-07D20:31:55.013520000,1
6129,1197.52,0.236,1197.52,1195.8,1195.7,1195.52,1195.51,1198.5,1199.4,1199.5,1199.73,1199.88,4.14,1.04126,1.04057,0.48713,1.04126,1.642,1.2,1.266,1.2,1.04126,2017-04-07D20:34:32.804481000,2017-04-07D20:31:55.013520000,1
6132,1197.52,0.236,1197.52,1195.8,1195.7,1195.52,1195.51,1198.5,1199.5,1199.88,1199.93,1200,4.14,1.04126,1.04057,0.48713,1.04126,1.642,1.266,1.04126,1.2,0.673,2017-04-07D20:34:50.276204000,2017-04-07D20:31:55.013520000,1
6133,1197.52,0.236,1197.52,1195.8,1195.52,1195.51,1195.5,1198.5,1199.5,1199.88,1199.93,1200,4.14,1.04126,0.48713,1.04126,10,1.642,1.266,1.04126,1.2,0.673,2017-04-07D20:35:00.787683000,2017-04-07D20:31:55.013520000,1
6135,1197.52,0.236,1197.52,1196.66,1196.37,1195.52,1195.5,1198.5,1199.5,1199.93,1200,1200.25,4.14,1.04049,1.04049,0.48713,10,1.642,1.266,1.2,0.673,1.2,2017-04-07D20:35:31.267378000,2017-04-07D20:31:55.013520000,1
6136,1197.52,0.236,1197.52,1196.66,1196.37,1196.09,1195.8,1198.5,1199.5,1199.93,1200,1200.25,4.14,1.04049,1.04049,1.04049,1.04049,1.642,1.266,1.2,0.673,1.2,2017-04-07D20:35:43.321590000,2017-04-07D20:31:55.013520000,1
6137,1197.52,0.236,1197.52,1196.66,1196.37,1196.09,1195.8,1198.5,1199.19,1199.33,1199.5,1200,4.14,1.04049,1.04049,1.04049,1.04049,1.642,1.2,1.2,1.266,0.673,2017-04-07D20:36:29.638831000,2017-04-07D20:31:55.013520000,1
6138,1197.52,0.236,1197.52,1196.09,1195.95,1195.8,1195.66,1198.5,1199.19,1199.33,1199.5,1200,4.14,1.04049,1.04113,1.04049,1.04113,1.642,1.2,1.2,1.266,0.673,2017-04-07D20:36:33.849266000,2017-04-07D20:31:55.013520000,1
6139,1197.52,0.236,1197.52,1196.09,1195.95,1195.8,1195.66,1198.5,1198.84,1199.16,1199.5,1200,4.14,1.04049,1.04113,1.04049,1.04113,1.642,1.2,1.2,1.266,0.673,2017-04-07D20:36:39.017165000,2017-04-07D20:31:55.013520000,1
6140,1197.52,0.236,1197.52,1195.95,1195.66,1195.52,1195.4,1198.5,1198.84,1199.16,1199.5,1200,4.14,1.04113,1.04113,0.48713,1.912,1.642,1.2,1.2,1.266,0.673,2017-04-07D20:36:44.345817000,2017-04-07D20:31:55.013520000,1
6143,1197.52,0.236,1197.52,1195.95,1195.66,1195.52,1195.4,1198.33,1198.5,1198.65,1199.5,1200,4.14,1.04113,1.04113,0.48713,1.912,1.2,1.642,1.2,1.266,0.673,2017-04-07D20:37:02.045494000,2017-04-07D20:31:55.013520000,1
6144,1197.52,0.236,1197.52,1196.72,1196.43,1195.52,1195.4,1198.33,1198.5,1198.65,1199.5,1200,4.14,1.04045,1.04045,0.48713,1.912,1.2,1.642,1.2,1.266,0.673,2017-04-07D20:37:06.425230000,2017-04-07D20:31:55.013520000,1
6145,1197.52,0.236,1197.52,1196.72,1196.43,1195.56,1195.52,1198.5,1198.7,1199.02,1199.5,1200,4.14,1.04045,1.04045,1.04045,0.48713,1.642,1.2,1.2,1.266,0.673,2017-04-07D20:37:19.554432000,2017-04-07D20:31:55.013520000,1
6146,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.56,1198.5,1198.7,1199.02,1199.5,1200,4.14,1.04045,1.04045,1.04045,1.04045,1.642,1.2,1.2,1.266,0.673,2017-04-07D20:37:21.552108000,2017-04-07D20:31:55.013520000,1
6147,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.56,1198.5,1198.7,1199.02,1199.09,1199.5,4.14,1.04045,1.04045,1.04045,1.04045,1.642,1.2,1.2,1.2,1.266,2017-04-07D20:37:36.574983000,2017-04-07D20:31:55.013520000,1
6148,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1198.7,1199.02,1199.09,1199.5,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.2,1.2,1.2,1.266,2017-04-07D20:37:40.487299000,2017-04-07D20:31:55.013520000,1
6149,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.39,1198.5,1198.71,1199.09,1199.5,4.14,1.04045,1.04045,1.04045,1.04044,1.2,1.642,1.2,1.2,1.266,2017-04-07D20:37:48.446580000,2017-04-07D20:31:55.013520000,1
6150,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.39,1198.5,1198.71,1198.95,1199.28,4.14,1.04045,1.04045,1.04045,1.04044,1.2,1.642,1.2,1.2,1.2,2017-04-07D20:38:05.802584000,2017-04-07D20:31:55.013520000,1
6151,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1198.73,1198.95,1199.05,1199.28,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.2,1.2,1.2,1.2,2017-04-07D20:38:13.493918000,2017-04-07D20:31:55.013520000,1
6152,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1198.73,1199.05,1199.33,1199.5,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.2,1.2,1.2,1.266,2017-04-07D20:38:26.966073000,2017-04-07D20:31:55.013520000,1
6153,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.17,1199.33,1199.49,1199.5,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.2,1.2,1.2,1.266,2017-04-07D20:39:20.416992000,2017-04-07D20:31:55.013520000,1
6154,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.17,1199.49,1199.5,1199.85,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.2,1.2,1.266,1.2,2017-04-07D20:39:29.892892000,2017-04-07D20:31:55.013520000,1
6155,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.48,1199.5,1199.78,1199.85,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.2,1.266,1.2,1.2,2017-04-07D20:39:56.796740000,2017-04-07D20:31:55.013520000,1
6156,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.48,1199.5,1199.78,1200,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.2,1.266,1.2,0.673,2017-04-07D20:39:58.151514000,2017-04-07D20:31:55.013520000,1
6157,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.48,1199.5,1199.78,1200,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.2,1.266,1.2,1.347,2017-04-07D20:40:31.848960000,2017-04-07D20:31:55.013520000,1
6158,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.48,1199.5,1199.78,1200,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.2,1.266,1.2,0.673,2017-04-07D20:41:00.006259000,2017-04-07D20:31:55.013520000,1
6159,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.5,1199.81,1200,1200.14,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.266,1.2,0.673,1.2,2017-04-07D20:41:17.697418000,2017-04-07D20:31:55.013520000,1
6160,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.5,1200,1200.46,1200.6,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.266,0.673,1.2,1.2,2017-04-07D20:42:09.586301000,2017-04-07D20:31:55.013520000,1
6161,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.5,1200,1200.6,1200.79,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.266,0.673,1.2,1.04045,2017-04-07D20:42:34.237594000,2017-04-07D20:31:55.013520000,1
6162,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.19,1199.5,1199.51,1200,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.2,1.266,1.2,0.673,2017-04-07D20:43:08.748469000,2017-04-07D20:31:55.013520000,1
6163,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.5,1199.83,1200,1200.16,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.266,1.2,0.673,1.2,2017-04-07D20:43:11.914595000,2017-04-07D20:31:55.013520000,1
6164,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.5,1200,1200.24,1200.56,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.266,0.673,1.2,1.2,2017-04-07D20:43:25.846127000,2017-04-07D20:31:55.013520000,1
6165,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.5,1199.85,1200,1200.17,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.266,1.2,0.673,1.2,2017-04-07D20:43:53.321996000,2017-04-07D20:31:55.013520000,1
6166,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.5,1200,1200.35,1200.67,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.266,0.673,1.2,1.2,2017-04-07D20:44:11.615096000,2017-04-07D20:31:55.013520000,1
6167,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.5,1200,1200.79,1200.91,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.266,0.673,1.04045,1.2,2017-04-07D20:45:48.117643000,2017-04-07D20:31:55.013520000,1
6168,1197.52,0.236,1197.52,1196.72,1196.43,1196.14,1195.86,1198.5,1199.5,1200,1200.79,1200.91,4.14,1.04045,1.04045,1.04045,1.04044,1.642,1.266,1.347,1.04045,1.2,2017-04-07D20:46:23.804331000,2017-04-07D20:31:55.013520000,1
6169,1197.52,0.236,1197.52,1196.65,1196.36,1195.52,1195.4,1198.5,1199.5,1200,1200.73,1200.91,4.14,1.04054,1.04054,0.48713,1.912,1.642,1.266,1.347,1.04054,1.2,2017-04-07D20:47:22.920206000,2017-04-07D20:31:55.013520000,1
6170,1197.52,0.236,1197.52,1196.65,1196.36,1196.15,1195.52,1198.5,1199.5,1200,1200.73,1200.91,4.14,1.04054,1.04054,1.04047,0.48713,1.642,1.266,1.347,1.04054,1.2,2017-04-07D20:47:30.455198000,2017-04-07D20:31:55.013520000,1
6171,1197.52,0.236,1197.52,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1200,1200.73,1200.91,4.14,1.04054,1.04054,1.04047,1.04047,1.642,1.266,1.347,1.04054,1.2,2017-04-07D20:47:43.685791000,2017-04-07D20:31:55.013520000,1
6172,1197.52,0.236,1197.52,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1200,1200.58,1200.73,4.14,1.04054,1.04054,1.04047,1.04047,1.642,1.266,1.347,1.2,1.04054,2017-04-07D20:48:19.005800000,2017-04-07D20:31:55.013520000,1
6173,1197.52,0.236,1197.52,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1200,1200.04,1200.36,4.14,1.04054,1.04054,1.04047,1.04047,1.642,1.266,1.347,1.2,1.2,2017-04-07D20:48:44.981624000,2017-04-07D20:31:55.013520000,1
6174,1197.52,0.236,1197.52,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1199.73,1200,1200.36,4.14,1.04054,1.04054,1.04047,1.04047,1.642,1.266,1.2,1.347,1.2,2017-04-07D20:49:08.315283000,2017-04-07D20:31:55.013520000,1
6175,1197.52,0.236,1197.52,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1199.73,1200,1200.05,4.14,1.04054,1.04054,1.04047,1.04047,1.642,1.266,1.2,1.347,1.2,2017-04-07D20:49:09.796543000,2017-04-07D20:31:55.013520000,1
6176,1197.52,0.236,1197.52,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1200,1200.13,1200.49,4.14,1.04054,1.04054,1.04047,1.04047,1.642,1.266,1.347,1.2,1.2,2017-04-07D20:55:03.654950000,2017-04-07D20:31:55.013520000,1
6177,1197.52,0.236,1197.52,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1200,1200.13,1200.73,4.14,1.04054,1.04054,1.04047,1.04047,1.642,1.266,1.347,1.2,1.04054,2017-04-07D20:55:11.315197000,2017-04-07D20:31:55.013520000,1
6178,1197.52,0.236,1197.52,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1200,1200.13,1200.73,3.466,1.04054,1.04054,1.04047,1.04047,1.642,1.266,1.347,1.2,1.04054,2017-04-07D20:55:11.819177000,2017-04-07D20:31:55.013520000,1
6179,1197.52,0.52,1197.52,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1200,1200.13,1200.73,3.466,1.04054,1.04054,1.04047,1.04047,1.642,1.266,1.347,1.2,1.04054,2017-04-07D20:55:11.819177000,2017-04-07D20:55:14.951812000,2
6180,1197.52,0.52,1197.52,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1200,1200.13,1200.73,3.466,1.04054,1.04054,1.04047,1.04047,1.642,1.266,0.673,1.2,1.04054,2017-04-07D20:55:21.071556000,2017-04-07D20:55:14.951812000,1
6181,1197.52,0.52,1197.52,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1200,1200.5,1200.73,3.466,1.04054,1.04054,1.04047,1.04047,1.642,1.266,0.673,1.2,1.04054,2017-04-07D20:55:38.537094000,2017-04-07D20:55:14.951812000,1
6182,1197.52,0.52,1197.52,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1200,1200.73,1201.02,3.466,1.04054,1.04054,1.04047,1.04047,1.642,1.266,0.673,1.04054,1.04054,2017-04-07D20:56:55.977595000,2017-04-07D20:55:14.951812000,1
6183,1197.52,0.52,1197.9,1197.52,1196.65,1196.36,1196.15,1198.5,1199.5,1200,1200.73,1201.02,1,3.466,1.04054,1.04054,1.04047,0.642,1.266,0.673,1.04054,1.04054,2017-04-07D20:56:57.473976000,2017-04-07D20:55:14.951812000,1
6184,1198.5,2,1197.9,1197.52,1196.65,1196.36,1196.15,1198.5,1199.5,1200,1200.73,1201.02,1,3.466,1.04054,1.04054,1.04047,0.642,1.266,0.673,1.04054,1.04054,2017-04-07D20:56:57.473976000,2017-04-07D20:57:02.437740000,2
6185,1198.5,2,1197.9,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1200,1200.73,1201.02,4.312,1.04054,1.04054,1.04047,1.04047,0.642,1.266,0.673,1.04054,1.04054,2017-04-07D20:57:06.756969000,2017-04-07D20:57:02.437740000,1
6186,1198.5,2,1197.9,1196.65,1196.36,1196.15,1195.86,1198.5,1199.5,1200,1200.73,1200.88,4.312,1.04054,1.04054,1.04047,1.04047,0.642,1.266,0.673,1.04054,1.2,2017-04-07D20:57:20.476348000,2017-04-07D20:57:02.437740000,1
6187,1198.5,2,1197.9,1197.08,1196.79,1195.52,1195.4,1198.5,1199.5,1200,1200.88,1201.1,4.312,1.04019,1.04019,0.48713,1.912,0.642,1.266,0.673,1.2,2.62,2017-04-07D20:57:32.730248000,2017-04-07D20:57:02.437740000,1
6188,1198.5,2,1197.9,1197.08,1196.79,1196.07,1195.75,1198.5,1199.5,1200,1201.1,1201.16,4.312,1.04019,1.04019,1.2,1.2,0.642,1.266,0.673,2.62,1.04019,2017-04-07D20:57:46.401170000,2017-04-07D20:57:02.437740000,1
6189,1198.5,2,1197.9,1197.08,1196.79,1196.5,1196.21,1198.5,1199.5,1200,1201.1,1201.16,4.312,1.04019,1.04019,1.04019,1.04019,0.642,1.266,0.673,2.62,1.04019,2017-04-07D20:57:49.985227000,2017-04-07D20:57:02.437740000,1
6190,1198.5,2,1197.9,1197.08,1196.9,1196.79,1196.5,1198.5,1199.5,1200,1201.1,1201.16,4.312,1.04019,1.2,1.04019,1.04019,0.642,1.266,0.673,2.62,1.04019,2017-04-07D20:58:26.820872000,2017-04-07D20:57:02.437740000,1
6191,1198.5,2,1197.9,1197.6,1197.31,1196.9,1196.5,1198.5,1199.5,1200,1201.1,1201.38,4.312,1.03974,1.03974,1.2,1.04019,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:00:37.127395000,2017-04-07D20:57:02.437740000,1
6192,1198.5,2,1197.9,1197.6,1197.31,1197.16,1196.9,1198.5,1199.5,1200,1201.1,1201.38,4.312,1.03974,1.03974,1.03962,1.2,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:00:49.630316000,2017-04-07D20:57:02.437740000,1
6193,1198.5,2,1198.49,1198.29,1197.9,1197.16,1196.9,1198.5,1199.5,1200,1201.1,1201.83,1.03887,1.03887,4.726,1.03962,1.2,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:01:09.808754000,2017-04-07D20:57:02.437740000,1
6194,1198.5,2,1198.49,1198.29,1197.9,1197.16,1196.9,1198.5,1199.5,1200,1201.1,1201.83,0.45287,1.03887,4.726,1.03962,1.2,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:01:12.917291000,2017-04-07D20:57:02.437740000,1
6195,1198.5,2,1198.49,1198.29,1197.9,1197.16,1196.9,1198.5,1199.5,1200,1201.1,1202.15,3.76487,1.03887,1.414,1.03962,1.2,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:01:15.499488000,2017-04-07D20:57:02.437740000,1
6196,1198.5,2,1198.49,1198.29,1197.9,1197.16,1196.9,1198.5,1199.5,1200,1201.1,1202.15,3.76487,1.03887,1,1.03962,1.2,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:01:17.873379000,2017-04-07D20:57:02.437740000,1
6197,1198.49,1.270318,1198.49,1198.29,1197.9,1197.16,1196.9,1198.5,1199.5,1200,1201.1,1202.15,3.76487,1.03887,1,1.03962,1.2,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:01:17.873379000,2017-04-07D21:01:22.360347000,2
6198,1198.49,1.270318,1198.49,1198.29,1198.2,1197.9,1196.9,1198.5,1199.5,1200,1201.1,1202.15,4.17887,1.03887,1.03869,1,1.2,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:01:23.688606000,2017-04-07D21:01:22.360347000,1
6199,1198.49,1.270318,1198.49,1198.29,1198.2,1197.9,1197.21,1198.5,1199.5,1200,1201.1,1202.35,4.17887,1.03887,1.03869,1,1.2,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:01:29.945100000,2017-04-07D21:01:22.360347000,1
6200,1198.49,1.270318,1198.49,1198.29,1198.2,1197.91,1197.9,1198.5,1199.5,1200,1201.1,1202.35,4.17887,1.03887,1.03869,1.03869,1,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:01:36.333482000,2017-04-07D21:01:22.360347000,1
6201,1198.49,1.270318,1198.49,1198.29,1198.2,1197.91,1197.9,1198.5,1199.5,1200,1201.1,1202.66,4.17887,1.03887,1.03869,1.03869,1,0.642,1.266,0.673,2.62,1.03887,2017-04-07D21:01:50.529432000,2017-04-07D21:01:22.360347000,1
6202,1198.49,1.270318,1198.49,1197.91,1197.9,1197.62,1197.21,1198.5,1199.5,1200,1201.1,1202.89,6.25487,1.03869,1,1.03869,1.2,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:02:04.979222000,2017-04-07D21:01:22.360347000,1
6203,1198.49,1.270318,1198.49,1197.9,1197.62,1197.21,1196.9,1198.5,1199.5,1200,1201.1,1202.89,7.29287,1,1.03869,1.2,1.2,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:02:09.597598000,2017-04-07D21:01:22.360347000,1
6204,1198.49,1.270318,1198.49,1197.9,1197.84,1197.62,1196.9,1198.5,1199.5,1200,1201.1,1202.89,7.29287,1,1.2,1.03869,1.2,0.642,1.266,0.673,2.62,1.2,2017-04-07D21:02:22.326501000,2017-04-07D21:01:22.360347000,1
6205,1198.49,1.270318,1198.49,1197.9,1197.84,1197.62,1197.52,1198.5,1199.5,1200,1201.1,1203.1,7.29287,1,1.2,1.03869,1.2,0.642,1.266,0.673,2.62,3.26,2017-04-07D21:02:26.143630000,2017-04-07D21:01:22.360347000,1
6206,1198.49,1.270318,1198.49,1198.4,1197.9,1197.84,1197.52,1198.5,1199.5,1200,1201.1,1203.1,7.29287,1.038,1,1.2,1.2,0.642,1.266,0.673,2.62,3.26,2017-04-07D21:02:27.897219000,2017-04-07D21:01:22.360347000,1
6207,1198.49,1.270318,1198.49,1198.4,1198.29,1197.97,1197.9,1198.5,1199.5,1200,1201.1,1203.1,6.25487,2.076,1.2,1.2,1,0.642,1.266,0.673,2.62,3.26,2017-04-07D21:02:41.767824000,2017-04-07D21:01:22.360347000,1
6208,1198.49,1.270318,1198.49,1198.4,1198.29,1198.14,1197.97,1198.5,1199.5,1200,1201.1,1203.1,6.25487,1.038,1.2,1.03797,1.2,0.642,1.266,0.673,2.62,3.26,2017-04-07D21:02:50.547590000,2017-04-07D21:01:22.360347000,1
6209,1198.49,1.270318,1198.49,1198.4,1198.29,1198.14,1198.09,1198.5,1199.5,1200,1201.1,1202.46,4.17887,1.038,1.2,1.03797,1.0388,0.642,1.266,0.673,2.62,1.0388,2017-04-07D21:04:51.398384000,2017-04-07D21:01:22.360347000,1
6210,1198.49,1.270318,1198.49,1198.29,1198.16,1198.09,1197.97,1198.5,1199.5,1200,1201.1,1202.46,4.14,1.2,1.039,1.0388,1.2,0.642,1.266,0.673,2.62,1.0388,2017-04-07D21:04:58.738641000,2017-04-07D21:01:22.360347000,1
6211,1198.49,1.270318,1198.49,1198.29,1197.97,1197.9,1197.8,1198.5,1199.5,1200,1201.1,1202.82,6.21596,1.2,1.2,1,1.0388,0.642,1.266,0.673,2.62,1.039,2017-04-07D21:05:25.681053000,2017-04-07D21:01:22.360347000,1
6212,1198.49,1.270318,1198.49,1198.43,1198.29,1197.97,1197.9,1198.5,1199.5,1200,1201.1,1203.1,7.25394,1.03798,1.2,1.2,1,0.642,1.266,0.673,2.62,3.26,2017-04-07D21:05:29.882194000,2017-04-07D21:01:22.360347000,1
6213,1198.49,1.270318,1198.49,1198.43,1198.29,1198.12,1197.97,1198.5,1199.5,1200,1201.1,1203.1,7.25394,1.03798,1.2,1.038,1.2,0.642,1.266,0.673,2.62,3.26,2017-04-07D21:05:49.704930000,2017-04-07D21:01:22.360347000,1
6214,1198.49,1.270318,1198.49,1198.43,1198.12,1197.9,1197.87,1198.5,1199.5,1200,1201.1,1203.1,7.25394,1.03798,1.038,1,1.2,0.642,1.266,0.673,2.62,3.26,2017-04-07D21:05:56.265381000,2017-04-07D21:01:22.360347000,1
6215,1198.49,1.270318,1198.49,1198.43,1198.12,1198.01,1197.9,1198.5,1199.5,1200,1201.1,1203.1,8.45394,1.03798,1.038,1.2,1,0.642,1.266,0.673,2.62,3.26,2017-04-07D21:06:05.833811000,2017-04-07D21:01:22.360347000,1
6217,1198.49,1.270318,1199.49,1199,1198.49,1198.43,1198.12,1199.5,1200,1201.1,1203.1,1203.38,2.4,0.812,3.11394,1.03798,1.038,0.408,0.673,2.62,3.26,1.03798,2017-04-07D21:06:27.403604000,2017-04-07D21:01:22.360347000,1
6218,1199.5,1.716,1199.49,1199,1198.49,1198.43,1198.12,1199.5,1200,1201.1,1203.1,1203.38,2.4,0.812,3.11394,1.03798,1.038,0.408,0.673,2.62,3.26,1.03798,2017-04-07D21:06:27.403604000,2017-04-07D21:06:28.122960000,2
6219,1199.5,0.236,1199.49,1199,1198.49,1198.43,1198.12,1199.5,1200,1201.1,1203.1,1203.38,2.4,0.812,3.11394,1.03798,1.038,0.408,0.673,2.62,3.26,1.03798,2017-04-07D21:06:27.403604000,2017-04-07D21:06:30.491592000,2
6220,1199.5,0.236,1199.49,1199,1198.49,1198.43,1198.12,1199.5,1200,1201.1,1203.1,1203.38,2.4,0.812,3.11394,1.03798,1.038,0.29,0.673,2.62,3.26,1.03798,2017-04-07D21:06:30.819784000,2017-04-07D21:06:30.491592000,1
6221,1199.5,0.236,1199.49,1199,1198.49,1198.43,1198.12,1199.5,1200,1201.1,1203.1,1203.38,3.6,0.812,3.11394,1.03798,1.038,0.29,0.673,2.62,3.26,1.03798,2017-04-07D21:06:35.930709000,2017-04-07D21:06:30.491592000,1
